subscription_id,account_id,start_date,end_date,plan_tier_x,seats_x,mrr_amount,arr_amount,is_trial_x,upgrade_flag,downgrade_flag,churn_flag_x,billing_frequency,auto_renew_flag,still_active,account_name,industry,country,signup_date,referral_source,plan_tier_y,seats_y,is_trial_y,churn_flag_y,total_usage_count,avg_usage_duration_secs,total_error_count,unique_features_used,churn_event_id,churn_date,reason_code,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text,total_tickets,avg_resolution_time_hours
S-384681,A-e08cd3,2024-12-25,2099-01-01,Basic,67,1273,15276,False,False,True,False,annual,True,True,Company_475,FinTech,US,2024-09-21,ads,Pro,67,True,False,30.0,5017.0,0.0,3.0,C-cf17ca,2024-12-17,features,0.0,False,False,False,too expensive,8.0,30.375
S-875cf3,A-54ecc2,2024-04-29,2099-01-01,Enterprise,30,5970,71640,False,False,False,False,monthly,True,True,Company_289,Cybersecurity,US,2023-06-11,partner,Enterprise,4,False,False,72.0,3149.0,7.0,6.0,C-4a3e8e,2024-11-23,support,0.0,True,False,False,NaN,5.0,37.4
S-335e1e,A-22f2df,2024-12-24,2099-01-01,Pro,40,1960,23520,False,False,False,False,monthly,True,True,Company_106,DevTools,US,2024-12-14,ads,Basic,3,False,False,84.0,4168.428571428572,0.0,7.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,5.0,44.8
S-da8d5f,A-55f257,2024-03-06,2099-01-01,Pro,14,686,8232,False,False,False,False,monthly,True,True,Company_496,FinTech,US,2023-12-21,organic,Basic,9,False,False,50.0,2598.4,2.0,5.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,6.0,43.166666666666664
S-8cd315,A-c1e51e,2024-11-19,2099-01-01,Enterprise,55,10945,131340,False,False,False,False,monthly,True,True,Company_173,FinTech,US,2024-10-02,organic,Basic,3,False,False,61.0,3047.6666666666665,0.0,5.0,C-5f450a,2024-12-20,support,0.0,False,False,False,switched to competitor,5.0,40.0
S-0bb284,A-b07b56,2024-12-16,2099-01-01,Pro,27,1323,15876,False,False,False,False,monthly,False,True,Company_292,DevTools,US,2024-11-08,event,Pro,25,False,True,38.0,3421.3333333333335,1.0,3.0,C-bd5b55,2024-12-24,budget,0.0,False,False,False,switched to competitor,4.0,31.25
S-0283b5,A-443f6f,2024-12-10,2099-01-01,Pro,19,931,11172,False,False,False,False,annual,True,True,Company_304,Cybersecurity,US,2024-12-07,organic,Basic,19,False,False,47.0,2900.2,0.0,5.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,4.0,28.0
S-9a8f71,A-a7bd4b,2023-03-19,2099-01-01,Pro,8,392,4704,False,False,False,False,annual,True,True,Company_363,Cybersecurity,US,2023-02-15,ads,Enterprise,5,False,False,66.0,2852.1428571428573,9.0,7.0,C-edb201,2024-10-15,features,0.0,False,False,False,too expensive,6.0,36.833333333333336
S-44c9ae,A-f3ff05,2024-11-10,2099-01-01,Basic,2,0,0,True,False,False,False,annual,False,True,Company_44,FinTech,IN,2024-07-06,other,Enterprise,2,False,False,103.0,2912.1,8.0,7.0,C-cc0058,2024-10-20,unknown,0.0,False,False,False,too expensive,3.0,42.666666666666664
S-c98905,A-de24d5,2024-12-28,2099-01-01,Pro,5,245,2940,False,False,False,False,monthly,False,True,Company_231,DevTools,US,2024-11-05,other,Enterprise,5,True,False,25.0,2080.6666666666665,2.0,3.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,7.0,43.142857142857146
S-bcbe03,A-2789e3,2024-10-22,2099-01-01,Basic,11,209,2508,False,False,False,False,monthly,False,True,Company_268,FinTech,US,2024-09-14,partner,Enterprise,11,False,False,24.0,2481.0,3.0,3.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,4.0,47.25
S-9871f4,A-8e47ca,2024-03-05,2099-01-01,Basic,19,361,4332,False,False,False,False,monthly,True,True,Company_191,HealthTech,US,2024-02-15,organic,Pro,19,False,False,33.0,4855.0,3.0,3.0,C-bfcee5,2024-12-31,support,0.0,False,False,False,missing features,5.0,33.4
S-635c1e,A-b2af2e,2024-12-31,2099-01-01,Basic,54,1026,12312,False,False,True,False,annual,False,True,Company_227,Cybersecurity,UK,2024-08-24,event,Enterprise,5,False,False,55.0,4781.0,2.0,5.0,C-9a1ccc,2024-11-14,pricing,0.0,False,False,False,NaN,2.0,39.5
S-d32fbc,A-798a3f,2024-07-01,2099-01-01,Basic,12,228,2736,False,False,False,False,monthly,True,True,Company_463,DevTools,FR,2023-10-19,other,Enterprise,12,False,True,48.0,2189.0,4.0,5.0,C-8d834b,2024-07-19,support,0.0,False,False,False,NaN,5.0,33.0
S-17e05f,A-fa3095,2024-12-18,2099-01-01,Pro,70,3430,41160,False,False,False,False,annual,True,True,Company_174,FinTech,US,2023-09-03,ads,Basic,70,False,False,25.0,4155.333333333333,8.0,3.0,C-8cce4c,2023-12-23,support,0.0,False,False,False,missing features,5.0,49.2
S-9c6bd0,A-075038,2024-04-11,2099-01-01,Basic,17,323,3876,False,False,False,False,monthly,True,True,Company_397,HealthTech,UK,2023-05-12,ads,Basic,17,False,False,68.0,3274.1666666666665,4.0,6.0,C-370962,2024-09-05,features,6.38,False,False,False,NaN,2.0,43.5
S-90d405,A-d62e02,2024-12-30,2099-01-01,Enterprise,6,1194,14328,False,False,False,False,monthly,False,True,Company_420,Cybersecurity,US,2024-08-20,partner,Pro,6,False,False,33.0,5595.666666666667,5.0,3.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,1.0,36.0
S-d80516,A-f19409,2023-04-22,2099-01-01,Pro,44,2156,25872,False,True,False,False,annual,True,True,Company_105,DevTools,US,2023-03-16,other,Basic,23,False,True,27.0,4929.5,1.0,2.0,C-2f95dd,2023-03-26,competitor,0.0,False,True,False,switched to competitor,3.0,6.333333333333333
S-425607,A-ffdfd5,2024-06-11,2099-01-01,Basic,21,399,4788,False,False,False,False,annual,True,True,Company_365,EdTech,US,2024-04-13,organic,Basic,3,False,True,60.0,3095.1666666666665,4.0,6.0,C-33c706,2024-08-08,features,0.0,False,False,False,missing features,4.0,36.0
S-0eb2e0,A-970c97,2024-03-23,2099-01-01,Enterprise,14,2786,33432,False,False,False,False,monthly,True,True,Company_477,HealthTech,DE,2024-03-01,other,Enterprise,14,False,False,65.0,3017.3333333333335,2.0,5.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,1.0,61.0
S-fe753c,A-0532a9,2024-11-23,2099-01-01,Basic,19,361,4332,False,False,False,False,monthly,True,True,Company_170,FinTech,IN,2024-09-25,event,Pro,19,False,False,26.0,2629.25,2.0,4.0,C-2fb169,2024-10-09,pricing,2.4,False,False,False,too expensive,8.0,30.75
S-cb54dc,A-560d27,2024-11-17,2099-01-01,Enterprise,42,0,0,True,False,False,False,annual,False,True,Company_266,DevTools,US,2024-05-05,organic,Pro,23,False,False,77.0,2313.4285714285716,10.0,6.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,4.0,30.75
S-e338a1,A-d40bf7,2024-12-14,2099-01-01,Pro,59,2891,34692,False,False,False,False,monthly,True,True,Company_11,FinTech,IN,2024-11-08,organic,Basic,59,False,False,47.0,3303.25,2.0,4.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,2.0,20.5
S-441ab2,A-e36807,2024-07-07,2099-01-01,Basic,25,0,0,True,False,False,False,annual,True,True,Company_164,EdTech,AU,2024-05-17,other,Pro,6,False,False,30.0,1636.6666666666667,5.0,3.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,2.0,41.0
S-bb9299,A-7da956,2024-10-16,2099-01-01,Pro,13,0,0,True,False,False,False,annual,True,True,Company_141,Cybersecurity,US,2024-06-02,event,Pro,13,True,False,48.0,1470.75,2.0,4.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,3.0,32.666666666666664
S-07c505,A-bc4d48,2024-07-12,2099-01-01,Pro,35,1715,20580,False,True,False,False,monthly,True,True,Company_343,EdTech,US,2024-06-12,ads,Pro,35,True,False,56.0,4479.4,1.0,5.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,6.0,41.166666666666664
S-cd3a01,A-98a59a,2024-05-10,2099-01-01,Basic,56,1064,12768,False,False,False,False,monthly,False,True,Company_80,FinTech,UK,2023-08-04,partner,Enterprise,56,False,False,23.0,3307.5,0.0,2.0,C-fcfc3c,2024-09-11,support,0.0,True,False,False,switched to competitor,3.0,37.333333333333336
S-9d78e2,A-d3c88e,2024-12-28,2099-01-01,Enterprise,47,9353,112236,False,False,False,False,monthly,True,True,Company_490,DevTools,US,2024-10-18,event,Pro,16,False,False,38.0,2567.75,2.0,4.0,C-22d30d,2024-11-18,support,0.0,False,False,False,too expensive,3.0,58.0
S-8ca516,A-f19409,2024-09-21,2099-01-01,Pro,23,1127,13524,False,False,False,False,annual,True,True,Company_105,DevTools,US,2023-03-16,other,Basic,23,False,True,35.0,3707.0,3.0,4.0,C-2f95dd,2023-03-26,competitor,0.0,False,True,False,switched to competitor,3.0,6.333333333333333
S-cafa84,A-bbc346,2024-09-16,2099-01-01,Enterprise,19,3781,45372,False,False,False,False,annual,True,True,Company_138,FinTech,US,2024-08-29,partner,Enterprise,19,False,False,66.0,3083.4285714285716,6.0,6.0,C-07ec1f,2024-11-03,competitor,15.46,False,False,False,switched to competitor,3.0,45.333333333333336
S-92f4b4,A-6da850,2024-02-09,2099-01-01,Basic,18,342,4104,False,False,False,False,monthly,True,True,Company_293,FinTech,IN,2023-10-07,organic,Pro,5,False,False,15.0,5385.0,0.0,1.0,C-872bcf,2024-09-07,budget,0.0,False,False,False,switched to competitor,5.0,49.0
S-1ad713,A-f97b9a,2024-06-19,2099-01-01,Enterprise,16,3184,38208,False,False,False,False,annual,True,True,Company_159,FinTech,US,2023-07-09,event,Pro,16,False,False,52.0,4626.8,4.0,5.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,7.0,31.714285714285715
S-d9eb73,A-32fb14,2023-07-18,2099-01-01,Basic,26,0,0,True,False,False,False,annual,True,True,Company_25,DevTools,US,2023-03-07,event,Enterprise,26,False,True,44.0,2692.3333333333335,3.0,5.0,C-f51f1d,2024-04-28,competitor,0.0,False,False,False,too expensive,5.0,34.0
S-31ac79,A-f19b24,2024-12-01,2099-01-01,Basic,29,551,6612,False,False,False,False,monthly,True,True,Company_462,Cybersecurity,US,2023-01-10,organic,Pro,29,True,False,63.0,3645.0,5.0,6.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,2.0,35.5
S-2f8dbb,A-13466a,2023-11-18,2024-06-23,Basic,2,38,456,False,False,False,True,annual,False,False,Company_196,DevTools,AU,2023-10-22,event,Basic,2,False,True,52.0,3380.4,0.0,5.0,C-4d517f,2023-11-18,support,0.0,False,False,False,switched to competitor,3.0,32.333333333333336
S-f554b0,A-faa28c,2024-11-30,2099-01-01,Enterprise,48,9552,114624,False,True,False,False,annual,True,True,Company_91,HealthTech,US,2024-01-30,organic,Enterprise,48,False,False,35.0,3513.6666666666665,0.0,2.0,C-5e0998,2024-05-24,features,0.0,False,False,False,missing features,4.0,52.25
S-81d63a,A-c62e55,2024-02-07,2099-01-01,Pro,56,2744,32928,False,False,False,False,annual,True,True,Company_315,EdTech,US,2023-02-08,partner,Basic,1,True,False,30.0,2681.3333333333335,2.0,3.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,4.0,27.5
S-1b6221,A-f6b2fb,2024-06-12,2024-12-23,Enterprise,23,0,0,True,False,False,True,monthly,False,False,Company_418,DevTools,AU,2024-04-23,event,Basic,23,False,False,60.0,4483.666666666667,4.0,5.0,C-437da0,2024-07-11,support,0.0,True,False,False,NaN,5.0,55.0
S-e1ee60,A-712533,2024-11-18,2099-01-01,Enterprise,18,3582,42984,False,False,False,False,monthly,True,True,Company_498,EdTech,US,2023-07-31,organic,Pro,18,False,False,91.0,4406.571428571428,8.0,6.0,C-974322,2024-07-18,unknown,0.0,True,False,False,missing features,5.0,37.4
S-44c5dd,A-eb7c38,2024-10-21,2099-01-01,Basic,5,95,1140,False,False,False,False,annual,False,True,Company_47,DevTools,AU,2024-02-25,organic,Enterprise,5,False,False,67.0,2645.285714285714,5.0,7.0,C-cfa54b,2024-03-22,budget,6.26,False,True,False,NaN,5.0,22.4
S-f0fe0a,A-d5a319,2024-08-22,2099-01-01,Pro,24,1176,14112,False,False,False,False,monthly,True,True,Company_158,FinTech,US,2023-05-04,other,Enterprise,15,False,True,71.0,5113.333333333333,4.0,5.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,1.0,17.0
S-653165,A-ac85cd,2024-09-26,2024-12-13,Basic,53,1007,12084,False,False,False,True,annual,True,False,Company_485,EdTech,US,2024-07-31,partner,Enterprise,53,False,False,31.0,1246.3333333333333,2.0,3.0,C-36d17e,2024-12-13,pricing,102.39,False,False,True,NaN,3.0,33.666666666666664
S-5c8af8,A-a2485e,2024-11-05,2099-01-01,Pro,10,490,5880,False,False,False,False,monthly,True,True,Company_467,FinTech,US,2024-08-04,event,Pro,3,True,False,38.0,3086.0,3.0,4.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,4.0,36.0
S-878fe0,A-5a215a,2024-12-10,2099-01-01,Pro,87,4263,51156,False,False,False,False,annual,True,True,Company_358,EdTech,FR,2024-01-05,other,Enterprise,87,False,False,34.0,3875.3333333333335,4.0,3.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,4.0,29.5
S-4d8a27,A-977ca0,2024-07-03,2099-01-01,Basic,20,380,4560,False,True,False,False,monthly,True,True,Company_232,HealthTech,IN,2023-02-20,partner,Basic,6,False,True,69.0,2150.4285714285716,6.0,7.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,3.0,64.0
S-5c4ef1,A-922109,2024-03-23,2099-01-01,Pro,38,1862,22344,False,False,False,False,annual,True,True,Company_243,Cybersecurity,US,2024-01-26,ads,Pro,3,False,False,78.0,4419.714285714285,5.0,7.0,C-c6f6fe,2024-12-17,support,0.0,False,False,False,NaN,3.0,25.333333333333332
S-d4c0a0,A-81edc3,2024-01-25,2099-01-01,Pro,18,882,10584,False,False,False,False,annual,True,True,Company_236,Cybersecurity,IN,2023-10-30,ads,Basic,5,False,False,23.0,2149.0,2.0,2.0,C-46580a,2024-03-03,unknown,0.0,False,False,False,missing features,3.0,52.666666666666664
S-2d62ad,A-dcc2f0,2023-11-29,2099-01-01,Enterprise,15,2985,35820,False,False,False,False,monthly,True,True,Company_309,FinTech,UK,2023-07-22,organic,Basic,15,False,False,50.0,3020.0,2.0,5.0,C-df72bb,2024-04-10,features,0.0,True,False,False,NaN,2.0,27.0
S-7d2c1b,A-34d880,2024-06-04,2099-01-01,Pro,9,0,0,True,False,False,False,monthly,True,True,Company_207,Cybersecurity,AU,2024-04-11,ads,Enterprise,4,False,False,84.0,3899.0,5.0,7.0,C-326d32,2024-12-20,unknown,10.4,False,False,False,missing features,5.0,52.2
S-6bfd97,A-016043,2024-10-16,2099-01-01,Enterprise,59,0,0,True,True,False,False,annual,True,True,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,True,False,54.0,5250.0,0.0,4.0,C-1e0b1a,2024-08-11,competitor,84.75,False,False,False,switched to competitor,3.0,30.333333333333332
S-b4c914,A-bd4513,2024-12-13,2099-01-01,Pro,50,2450,29400,False,True,False,False,monthly,True,True,Company_205,DevTools,AU,2024-11-06,event,Enterprise,50,True,False,42.0,3954.0,2.0,4.0,C-bd5e5e,2024-12-09,budget,35.14,False,False,False,too expensive,3.0,42.0
S-e9e03c,A-e40f45,2024-08-20,2099-01-01,Enterprise,21,4179,50148,False,True,False,False,monthly,True,True,Company_317,HealthTech,US,2024-04-18,organic,Pro,21,False,False,53.0,3202.4,1.0,5.0,C-3db212,2024-11-09,budget,101.23,False,False,False,missing features,7.0,26.714285714285715
S-906b0c,A-712533,2024-12-05,2099-01-01,Pro,18,882,10584,False,False,False,False,monthly,False,True,Company_498,EdTech,US,2023-07-31,organic,Pro,18,False,False,12.0,5256.0,0.0,1.0,C-974322,2024-07-18,unknown,0.0,True,False,False,missing features,5.0,37.4
S-783694,A-fa3095,2023-12-18,2099-01-01,Enterprise,70,13930,167160,False,False,False,False,annual,True,True,Company_174,FinTech,US,2023-09-03,ads,Basic,70,False,False,10.0,5210.0,0.0,1.0,C-8cce4c,2023-12-23,support,0.0,False,False,False,missing features,5.0,49.2
S-9c5590,A-9affe6,2024-06-09,2099-01-01,Enterprise,7,1393,16716,False,False,False,False,annual,True,True,Company_401,Cybersecurity,US,2023-03-22,other,Pro,7,False,False,24.0,4947.0,1.0,2.0,C-47cdaa,2024-01-12,features,83.06,False,False,False,missing features,3.0,58.0
S-b7c506,A-c37cab,2024-09-27,2099-01-01,Basic,30,570,6840,False,False,False,False,monthly,True,True,Company_278,Cybersecurity,UK,2024-07-29,event,Pro,13,False,False,16.0,266.5,2.0,2.0,C-4bbb74,2024-11-16,competitor,0.0,False,False,False,missing features,4.0,33.0
S-48ce17,A-d42431,2024-12-08,2099-01-01,Enterprise,22,4378,52536,False,False,False,False,annual,True,True,Company_378,FinTech,FR,2024-06-09,ads,Enterprise,22,True,False,54.0,2133.0,1.0,5.0,C-156544,2024-10-12,budget,17.42,True,False,False,switched to competitor,4.0,24.25
S-a2aa70,A-4d1e75,2024-12-17,2099-01-01,Pro,47,0,0,True,False,False,False,monthly,False,True,Company_58,DevTools,US,2024-08-21,other,Basic,20,False,False,37.0,2657.8,2.0,5.0,C-13f833,2024-09-05,budget,0.0,False,False,False,missing features,2.0,15.0
S-6ff09c,A-d62e02,2024-12-11,2099-01-01,Basic,16,304,3648,False,False,False,False,annual,True,True,Company_420,Cybersecurity,US,2024-08-20,partner,Pro,6,False,False,48.0,4554.2,3.0,5.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,1.0,36.0
S-b40b4d,A-9f0b68,2024-08-09,2099-01-01,Basic,36,684,8208,False,False,False,False,monthly,True,True,Company_489,EdTech,US,2024-04-28,ads,Basic,10,False,False,54.0,2500.1666666666665,3.0,6.0,C-c4582f,2024-11-01,pricing,0.0,True,False,False,NaN,3.0,30.333333333333332
S-c51ab8,A-82861f,2024-11-19,2099-01-01,Enterprise,41,8159,97908,False,False,False,False,annual,False,True,Company_350,DevTools,UK,2024-04-25,organic,Basic,41,False,False,56.0,2619.1666666666665,6.0,6.0,C-155feb,2024-05-17,support,0.0,False,False,False,NaN,5.0,24.4
S-07ace5,A-71615e,2024-09-21,2099-01-01,Enterprise,32,6368,76416,False,False,False,False,monthly,True,True,Company_167,EdTech,US,2024-05-18,organic,Basic,15,False,False,37.0,2304.25,0.0,4.0,C-885a34,2024-07-16,pricing,0.0,True,False,False,missing features,1.0,49.0
S-e715bb,A-6a4e2d,2023-11-15,2099-01-01,Basic,14,266,3192,False,False,False,False,monthly,True,True,Company_46,EdTech,UK,2023-04-07,partner,Pro,9,False,False,48.0,5401.75,5.0,4.0,C-57871b,2024-07-19,budget,0.0,False,False,False,NaN,2.0,18.5
S-fcfb31,A-089363,2023-10-03,2099-01-01,Enterprise,31,0,0,True,False,False,False,monthly,False,True,Company_387,FinTech,AU,2023-05-06,event,Basic,2,False,False,17.0,2515.0,1.0,2.0,C-cb924b,2023-11-27,pricing,0.0,False,False,False,switched to competitor,3.0,35.0
S-8cb02e,A-de24d5,2024-12-09,2024-12-21,Pro,77,3773,45276,False,False,False,True,annual,True,False,Company_231,DevTools,US,2024-11-05,other,Enterprise,5,True,False,52.0,2514.2,0.0,5.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,7.0,43.142857142857146
S-79ba6e,A-fd7ad3,2024-11-14,2099-01-01,Enterprise,24,0,0,True,False,False,False,annual,True,True,Company_100,Cybersecurity,US,2024-11-01,event,Enterprise,1,False,False,34.0,2757.25,9.0,4.0,C-59499c,2024-11-12,pricing,70.03,False,False,False,switched to competitor,8.0,48.75
S-4f2ca8,A-544d0a,2024-09-24,2099-01-01,Enterprise,64,12736,152832,False,False,False,False,annual,True,True,Company_153,DevTools,US,2024-05-02,organic,Basic,2,True,False,82.0,2098.1428571428573,2.0,7.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,2.0,38.5
S-c97604,A-d77f4c,2024-05-04,2099-01-01,Enterprise,13,2587,31044,False,False,False,False,annual,True,True,Company_470,DevTools,US,2023-09-25,partner,Pro,4,True,False,44.0,3087.75,5.0,4.0,C-89af4e,2024-08-06,budget,0.0,False,True,False,too expensive,2.0,31.0
S-595693,A-2d4502,2024-09-25,2099-01-01,Basic,67,0,0,True,False,False,False,annual,True,True,Company_45,FinTech,IN,2024-04-29,event,Basic,7,False,False,37.0,1852.2,2.0,5.0,C-e91da6,2024-05-07,pricing,0.0,True,False,False,NaN,3.0,26.333333333333332
S-276d44,A-87aa7b,2024-06-17,2099-01-01,Pro,24,1176,14112,False,False,False,False,monthly,True,True,Company_433,HealthTech,US,2024-05-16,organic,Pro,24,True,False,88.0,3219.375,2.0,8.0,C-551bc8,2024-06-07,budget,0.0,False,False,False,NaN,3.0,27.333333333333332
S-6c9ec4,A-b9eed8,2024-11-30,2099-01-01,Basic,18,342,4104,False,False,False,False,monthly,True,True,Company_189,Cybersecurity,US,2024-02-23,organic,Basic,11,False,False,59.0,4489.4,2.0,5.0,C-8d2bf5,2024-04-23,pricing,0.0,True,False,True,switched to competitor,5.0,29.2
S-e33883,A-f9cc74,2024-12-22,2099-01-01,Pro,30,0,0,True,False,False,False,monthly,True,True,Company_360,DevTools,FR,2024-10-12,partner,Enterprise,30,True,False,55.0,2882.0,1.0,6.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,6.0,49.833333333333336
S-c25e9d,A-cc1d8d,2024-12-17,2099-01-01,Basic,5,95,1140,False,False,False,False,monthly,False,True,Company_440,FinTech,US,2024-12-08,other,Pro,5,False,False,67.0,4178.571428571428,12.0,7.0,C-17fb24,2024-12-19,unknown,217.22,False,False,False,too expensive,5.0,30.2
S-1d7e7f,A-d922bf,2024-09-01,2024-10-21,Enterprise,15,2985,35820,False,False,False,True,annual,True,False,Company_221,HealthTech,US,2023-09-08,ads,Basic,5,True,True,38.0,4169.25,7.0,4.0,C-88a176,2024-12-06,support,11.13,False,True,False,too expensive,7.0,39.142857142857146
S-c9199e,A-d4ac0e,2024-11-01,2099-01-01,Pro,33,1617,19404,False,True,False,False,annual,True,True,Company_364,DevTools,UK,2024-04-20,ads,Basic,18,False,False,95.0,2304.25,7.0,6.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,4.0,21.0
S-cdc347,A-8ed5dd,2024-01-31,2099-01-01,Enterprise,5,995,11940,False,False,False,False,monthly,True,True,Company_222,EdTech,UK,2023-06-29,event,Enterprise,5,False,True,51.0,5460.4,0.0,4.0,C-ff002d,2024-11-02,unknown,0.0,False,False,False,NaN,6.0,29.0
S-3df0c3,A-922109,2024-04-06,2099-01-01,Basic,72,1368,16416,False,False,False,False,annual,True,True,Company_243,Cybersecurity,US,2024-01-26,ads,Pro,3,False,False,94.0,3436.2,2.0,8.0,C-c6f6fe,2024-12-17,support,0.0,False,False,False,NaN,3.0,25.333333333333332
S-ea4844,A-c16b88,2024-06-03,2099-01-01,Pro,23,1127,13524,False,False,False,False,monthly,True,True,Company_431,HealthTech,US,2023-12-02,event,Enterprise,23,False,False,38.0,3003.5,1.0,4.0,C-27e9c1,2024-06-01,competitor,0.0,True,False,False,switched to competitor,3.0,48.333333333333336
S-a1d3ad,A-8ae05d,2024-06-09,2099-01-01,Basic,86,0,0,True,False,False,False,monthly,True,True,Company_147,FinTech,IN,2024-04-06,other,Enterprise,86,False,False,10.0,5950.0,0.0,1.0,C-29b7f7,2024-08-30,unknown,0.0,False,False,False,missing features,1.0,47.0
S-19b415,A-f446b6,2023-05-28,2099-01-01,Basic,30,570,6840,False,False,False,False,annual,True,True,Company_36,DevTools,DE,2023-05-12,ads,Pro,5,True,False,21.0,5182.0,1.0,2.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,8.0,30.75
S-4df6ec,A-c9bb3e,2024-11-02,2099-01-01,Basic,10,190,2280,False,False,False,False,monthly,True,True,Company_336,EdTech,US,2024-03-24,ads,Pro,5,False,False,9.0,3996.0,1.0,1.0,C-f8d15f,2024-10-03,unknown,0.0,False,False,False,NaN,7.0,27.714285714285715
S-8dfd77,A-2922b6,2024-12-25,2099-01-01,Pro,20,980,11760,False,True,False,False,annual,False,True,Company_70,HealthTech,US,2024-11-14,organic,Basic,15,False,False,65.0,4075.5,2.0,6.0,C-248550,2024-12-25,competitor,0.0,False,False,False,missing features,2.0,15.5
S-126e7e,A-0f7d77,2024-12-21,2099-01-01,Enterprise,7,1393,16716,False,False,False,False,monthly,False,True,Company_457,FinTech,IN,2024-10-28,partner,Pro,3,False,False,50.0,1436.8,4.0,5.0,C-75fdd6,2024-11-09,competitor,0.0,False,False,True,missing features,5.0,27.2
S-b608f5,A-977ca0,2024-07-25,2099-01-01,Pro,31,1519,18228,False,False,False,False,annual,True,True,Company_232,HealthTech,IN,2023-02-20,partner,Basic,6,False,True,50.0,2646.1666666666665,2.0,5.0,Nan,2099-01-01,Nan,0.0,Nan,Nan,Nan,Nan,3.0,64.0
